Sat 02/16/2019 18:55:59.63 Initial tracert (trace route) to www.google.com  

Tracing route to www.google.com [216.58.194.196]
over a maximum of 30 hops:

  1    <1 ms    <1 ms    <1 ms  router.asus.com [192.168.1.1] 
Sat 02/16/2019 20:18:18.19 Pinging www.google.com  
Sat 02/16/2019 20:18:19.23 Pinging www.google.com  
Sat 02/16/2019 20:18:20.27 Pinging www.google.com  
Sat 02/16/2019 20:18:21.33 Pinging www.google.com  
Sat 02/16/2019 20:18:22.37 Pinging www.google.com  
Sat 02/16/2019 20:18:23.41 Pinging www.google.com  
Sat 02/16/2019 20:18:24.45 Pinging www.google.com  
Sat 02/16/2019 20:18:25.50 Pinging www.google.com  
Sat 02/16/2019 20:18:26.54 Pinging www.google.com  
Sat 02/16/2019 20:18:27.58 Pinging www.google.com  
Sat 02/16/2019 20:18:28.63 Pinging www.google.com  
Sat 02/16/2019 20:18:29.67 Pinging www.google.com  
Sat 02/16/2019 20:18:30.72 Pinging www.google.com  
Sat 02/16/2019 20:18:31.77 Pinging www.google.com  
Sat 02/16/2019 20:18:32.81 Pinging www.google.com  
Sat 02/16/2019 20:18:33.86 Pinging www.google.com  
Sat 02/16/2019 20:18:34.91 Pinging www.google.com  
Sat 02/16/2019 20:18:35.95 Pinging www.google.com  
Sat 02/16/2019 20:18:36.99 Pinging www.google.com  
Sat 02/16/2019 20:18:38.04 Pinging www.google.com  
Sat 02/16/2019 20:18:39.08 Pinging www.google.com  
Sat 02/16/2019 20:18:40.12 Pinging www.google.com  
Sat 02/16/2019 20:18:41.17 Pinging www.google.com  
Sat 02/16/2019 20:18:42.21 Pinging www.google.com  
Sat 02/16/2019 20:18:43.25 Pinging www.google.com  
Sat 02/16/2019 20:18:44.29 Pinging www.google.com  
Sat 02/16/2019 20:18:45.35 Pinging www.google.com  
Sat 02/16/2019 20:18:46.39 Pinging www.google.com  
Sat 02/16/2019 20:18:47.43 Pinging www.google.com  
Sat 02/16/2019 20:18:48.47 Pinging www.google.com  
Sat 02/16/2019 20:18:49.52 Pinging www.google.com  
Sat 02/16/2019 20:18:50.56 Pinging www.google.com  
Sat 02/16/2019 20:18:51.61 Pinging www.google.com  
Sat 02/16/2019 20:18:52.65 Pinging www.google.com  
Sat 02/16/2019 20:18:53.69 Pinging www.google.com  
Sat 02/16/2019 20:18:54.73 Pinging www.google.com  
Sat 02/16/2019 20:18:55.77 Pinging www.google.com  
Sat 02/16/2019 20:18:56.82 Pinging www.google.com  
Sat 02/16/2019 20:18:57.86 Pinging www.google.com  
Sat 02/16/2019 20:18:58.90 Pinging www.google.com  
Sat 02/16/2019 20:18:59.95 Pinging www.google.com  
Sat 02/16/2019 20:19:01.00 Pinging www.google.com  
Sat 02/16/2019 20:19:02.04 Pinging www.google.com  
Sat 02/16/2019 20:19:03.08 Pinging www.google.com  
Sat 02/16/2019 20:19:04.12 Pinging www.google.com  
Sat 02/16/2019 20:19:05.16 Pinging www.google.com  
Sat 02/16/2019 20:19:06.21 Pinging www.google.com  
Sat 02/16/2019 20:19:07.25 Pinging www.google.com  
Sat 02/16/2019 20:19:08.29 Pinging www.google.com  
Sat 02/16/2019 20:19:09.34 Pinging www.google.com  
Sat 02/16/2019 20:19:10.39 Pinging www.google.com  
Sat 02/16/2019 20:19:11.44 Pinging www.google.com  
Sat 02/16/2019 20:19:12.48 Pinging www.google.com  
Sat 02/16/2019 20:19:13.53 Pinging www.google.com  
Sat 02/16/2019 20:19:14.57 Pinging www.google.com  
Sat 02/16/2019 20:19:15.61 Pinging www.google.com  
Sat 02/16/2019 20:19:16.66 Pinging www.google.com  
Sat 02/16/2019 20:19:17.70 Pinging www.google.com  
Sat 02/16/2019 20:19:18.74 Pinging www.google.com  
Sat 02/16/2019 20:19:19.78 Pinging www.google.com  
Sat 02/16/2019 20:19:20.83 Pinging www.google.com  
Sat 02/16/2019 20:19:21.87 Pinging www.google.com  
Sat 02/16/2019 20:19:22.91 Pinging www.google.com  
Sat 02/16/2019 20:19:23.96 Pinging www.google.com  
Sat 02/16/2019 20:19:25.00 Pinging www.google.com  
Sat 02/16/2019 20:19:26.04 Pinging www.google.com  
Sat 02/16/2019 20:19:27.09 Pinging www.google.com  
Sat 02/16/2019 20:19:28.14 Pinging www.google.com  
Sat 02/16/2019 20:19:29.19 Pinging www.google.com  
Sat 02/16/2019 20:19:30.23 Pinging www.google.com  
Sat 02/16/2019 20:19:31.29 Pinging www.google.com  
Sat 02/16/2019 20:19:32.33 Pinging www.google.com  
Sat 02/16/2019 20:19:33.38 Pinging www.google.com  
Sat 02/16/2019 20:19:34.42 Pinging www.google.com  
Sat 02/16/2019 20:19:35.46 Pinging www.google.com  
Sat 02/16/2019 20:19:36.50 Pinging www.google.com  
Sat 02/16/2019 20:19:37.54 Pinging www.google.com  
Sat 02/16/2019 20:19:38.58 Pinging www.google.com  
Sat 02/16/2019 20:19:39.63 Pinging www.google.com  
Sat 02/16/2019 20:19:40.67 Pinging www.google.com  
Sat 02/16/2019 20:19:41.71 Pinging www.google.com  
Sat 02/16/2019 20:19:42.76 Pinging www.google.com  
Sat 02/16/2019 20:19:43.80 Pinging www.google.com  
Sat 02/16/2019 20:19:44.84 Pinging www.google.com  
Sat 02/16/2019 20:19:45.88 Pinging www.google.com  
Sat 02/16/2019 20:19:46.93 Pinging www.google.com  
Sat 02/16/2019 20:19:47.97 Pinging www.google.com  
Sat 02/16/2019 20:19:49.01 Pinging www.google.com  
Sat 02/16/2019 20:19:50.05 Pinging www.google.com  
Sat 02/16/2019 20:19:51.10 Pinging www.google.com  
Sat 02/16/2019 20:19:52.14 Pinging www.google.com  
Sat 02/16/2019 20:19:53.18 Pinging www.google.com  
Sat 02/16/2019 20:19:54.23 Pinging www.google.com  
Sat 02/16/2019 20:19:55.27 Pinging www.google.com  
Sat 02/16/2019 20:19:56.31 Pinging www.google.com  
Sat 02/16/2019 20:19:57.35 Pinging www.google.com  
Sat 02/16/2019 20:19:58.40 Pinging www.google.com  
Sat 02/16/2019 20:19:59.44 Pinging www.google.com  
Sat 02/16/2019 20:20:00.48 Pinging www.google.com  
Sat 02/16/2019 20:20:01.53 Pinging www.google.com  
Sat 02/16/2019 20:20:02.57 Pinging www.google.com  
Sat 02/16/2019 20:20:03.61 Pinging www.google.com  
Sat 02/16/2019 20:20:04.66 Pinging www.google.com  
Sat 02/16/2019 20:20:05.70 Pinging www.google.com  
Sat 02/16/2019 20:20:06.74 Pinging www.google.com  
Sat 02/16/2019 20:20:07.80 Pinging www.google.com  
Sat 02/16/2019 20:20:08.84 Pinging www.google.com  
Sat 02/16/2019 20:20:09.89 Pinging www.google.com  
Sat 02/16/2019 20:20:10.93 Pinging www.google.com  
Sat 02/16/2019 20:20:11.97 Pinging www.google.com  
Sat 02/16/2019 20:20:13.01 Pinging www.google.com  
Sat 02/16/2019 20:20:14.05 Pinging www.google.com  
Sat 02/16/2019 20:20:15.10 Pinging www.google.com  
Sat 02/16/2019 20:20:16.15 Pinging www.google.com  
Sat 02/16/2019 20:20:17.19 Pinging www.google.com  
Sat 02/16/2019 20:20:18.24 Pinging www.google.com  
Sat 02/16/2019 20:20:19.29 Pinging www.google.com  
Sat 02/16/2019 20:20:20.33 Pinging www.google.com  
Sat 02/16/2019 20:20:21.37 Pinging www.google.com  
Sat 02/16/2019 20:20:22.41 Pinging www.google.com  
Sat 02/16/2019 20:20:23.46 Pinging www.google.com  
Sat 02/16/2019 20:20:24.50 Pinging www.google.com  
Sat 02/16/2019 20:20:25.55 Pinging www.google.com  
Sat 02/16/2019 20:20:26.59 Pinging www.google.com  
Sat 02/16/2019 20:20:27.63 Pinging www.google.com  
Sat 02/16/2019 20:20:28.67 Pinging www.google.com  
Sat 02/16/2019 20:20:29.71 Pinging www.google.com  
Sat 02/16/2019 20:20:30.76 Pinging www.google.com  
Sat 02/16/2019 20:20:31.80 Pinging www.google.com  
Sat 02/16/2019 20:20:32.85 Pinging www.google.com  
Sat 02/16/2019 20:20:33.89 Pinging www.google.com  
Sat 02/16/2019 20:20:34.93 Pinging www.google.com  
Sat 02/16/2019 20:20:35.97 Pinging www.google.com  
Sat 02/16/2019 20:20:39.77 PING ERROR 5  

Tracing route to www.google.com [216.58.192.4]
over a maximum of 30 hops:

  1    <1 ms    <1 ms    <1 ms  192.168.1.1 
  2    <1 ms    <1 ms    <1 ms  10.1.27.1 
  3     1 ms    <1 ms     1 ms  66.29.178.201 
  4     *        *       35 ms  204.14.21.158 
  5     *        6 ms     8 ms  66.29.191.205 
  6    21 ms    20 ms    20 ms  206.223.116.21 
  7    23 ms    24 ms    26 ms  108.170.242.241 
  8    22 ms    31 ms    48 ms  108.170.237.147 
  9    22 ms    32 ms    23 ms  216.58.192.4 

Trace complete.
Sat 02/16/2019 20:21:01.02 Pinging www.google.com  
Sat 02/16/2019 20:21:02.08 Pinging www.google.com  
Sat 02/16/2019 20:21:03.12 Pinging www.google.com  
Sat 02/16/2019 20:21:04.16 Pinging www.google.com  
Sat 02/16/2019 20:21:05.21 Pinging www.google.com  
Sat 02/16/2019 20:21:06.25 Pinging www.google.com  
Sat 02/16/2019 20:21:07.30 Pinging www.google.com  
Sat 02/16/2019 20:21:08.34 Pinging www.google.com  
Sat 02/16/2019 20:21:09.38 Pinging www.google.com  
Sat 02/16/2019 20:21:10.43 Pinging www.google.com  
Sat 02/16/2019 20:21:11.47 Pinging www.google.com  
Sat 02/16/2019 20:21:12.51 Pinging www.google.com  
Sat 02/16/2019 20:21:13.55 Pinging www.google.com  
Sat 02/16/2019 20:21:14.59 Pinging www.google.com  
Sat 02/16/2019 20:21:15.63 Pinging www.google.com  
Sat 02/16/2019 20:21:16.68 Pinging www.google.com  
Sat 02/16/2019 20:21:17.72 Pinging www.google.com  
Sat 02/16/2019 20:21:18.77 Pinging www.google.com  
Sat 02/16/2019 20:21:19.82 Pinging www.google.com  
Sat 02/16/2019 20:21:20.86 Pinging www.google.com  
Sat 02/16/2019 20:21:21.90 Pinging www.google.com  
Sat 02/16/2019 20:21:22.94 Pinging www.google.com  
Sat 02/16/2019 20:21:23.98 Pinging www.google.com  
Sat 02/16/2019 20:21:25.02 Pinging www.google.com  
Sat 02/16/2019 20:21:26.06 Pinging www.google.com  
Sat 02/16/2019 20:21:27.10 Pinging www.google.com  
Sat 02/16/2019 20:21:28.14 Pinging www.google.com  
Sat 02/16/2019 20:21:29.19 Pinging www.google.com  
Sat 02/16/2019 20:21:30.23 Pinging www.google.com  
Sat 02/16/2019 20:21:31.27 Pinging www.google.com  
Sat 02/16/2019 20:21:32.31 Pinging www.google.com  
Sat 02/16/2019 20:21:33.35 Pinging www.google.com  
Sat 02/16/2019 20:21:34.39 Pinging www.google.com  
Sat 02/16/2019 20:21:35.45 Pinging www.google.com  
Sat 02/16/2019 20:21:36.49 Pinging www.google.com  
Sat 02/16/2019 20:21:37.54 Pinging www.google.com  
Sat 02/16/2019 20:21:38.58 Pinging www.google.com  
Sat 02/16/2019 20:21:39.62 Pinging www.google.com  
Sat 02/16/2019 20:21:40.67 Pinging www.google.com  
Sat 02/16/2019 20:21:41.71 Pinging www.google.com  
Sat 02/16/2019 20:21:42.76 Pinging www.google.com  
Sat 02/16/2019 20:21:43.80 Pinging www.google.com  
Sat 02/16/2019 20:21:44.84 Pinging www.google.com  
Sat 02/16/2019 20:21:45.88 Pinging www.google.com  
Sat 02/16/2019 20:21:46.92 Pinging www.google.com  
Sat 02/16/2019 20:21:47.97 Pinging www.google.com  
Sat 02/16/2019 20:21:49.01 Pinging www.google.com  
Sat 02/16/2019 20:21:50.05 Pinging www.google.com  
Sat 02/16/2019 20:21:51.10 Pinging www.google.com  
Sat 02/16/2019 20:21:52.14 Pinging www.google.com  
Sat 02/16/2019 20:21:53.18 Pinging www.google.com  
Sat 02/16/2019 20:21:54.22 Pinging www.google.com  
Sat 02/16/2019 20:21:55.26 Pinging www.google.com  
Sat 02/16/2019 20:21:56.31 Pinging www.google.com  
Sat 02/16/2019 20:21:57.35 Pinging www.google.com  
Sat 02/16/2019 20:21:58.40 Pinging www.google.com  
Sat 02/16/2019 20:21:59.44 Pinging www.google.com  
Sat 02/16/2019 20:22:00.48 Pinging www.google.com  
Sat 02/16/2019 20:22:01.52 Pinging www.google.com  
Sat 02/16/2019 20:22:02.57 Pinging www.google.com  
Sat 02/16/2019 20:22:03.61 Pinging www.google.com  
Sat 02/16/2019 20:22:04.65 Pinging www.google.com  
Sat 02/16/2019 20:22:05.69 Pinging www.google.com  
Sat 02/16/2019 20:22:06.73 Pinging www.google.com  
Sat 02/16/2019 20:22:07.77 Pinging www.google.com  
Sat 02/16/2019 20:22:08.81 Pinging www.google.com  
Sat 02/16/2019 20:22:09.85 Pinging www.google.com  
Sat 02/16/2019 20:22:10.90 Pinging www.google.com  
Sat 02/16/2019 20:22:11.94 Pinging www.google.com  
Sat 02/16/2019 20:22:12.99 Pinging www.google.com  
Sat 02/16/2019 20:22:14.03 Pinging www.google.com  
Sat 02/16/2019 20:22:15.07 Pinging www.google.com  
Sat 02/16/2019 20:22:16.12 Pinging www.google.com  
Sat 02/16/2019 20:22:17.16 Pinging www.google.com  
Sat 02/16/2019 20:22:18.20 Pinging www.google.com  
Sat 02/16/2019 20:22:19.24 Pinging www.google.com  
Sat 02/16/2019 20:22:20.28 Pinging www.google.com  
Sat 02/16/2019 20:22:21.34 Pinging www.google.com  
Sat 02/16/2019 20:22:22.38 Pinging www.google.com  
Sat 02/16/2019 20:22:23.42 Pinging www.google.com  
Sat 02/16/2019 20:22:24.47 Pinging www.google.com  
Sat 02/16/2019 20:22:25.51 Pinging www.google.com  
Sat 02/16/2019 20:22:26.55 Pinging www.google.com  
Sat 02/16/2019 20:22:27.59 Pinging www.google.com  
Sat 02/16/2019 20:22:28.64 Pinging www.google.com  
Sat 02/16/2019 20:22:29.68 Pinging www.google.com  
Sat 02/16/2019 20:22:30.73 Pinging www.google.com  
Sat 02/16/2019 20:22:31.77 Pinging www.google.com  
Sat 02/16/2019 20:22:32.82 Pinging www.google.com  
Sat 02/16/2019 20:22:33.86 Pinging www.google.com  
Sat 02/16/2019 20:22:34.90 Pinging www.google.com  
Sat 02/16/2019 20:22:35.94 Pinging www.google.com  
Sat 02/16/2019 20:22:36.99 Pinging www.google.com  
Sat 02/16/2019 20:22:38.03 Pinging www.google.com  
Sat 02/16/2019 20:22:39.07 Pinging www.google.com  
Sat 02/16/2019 20:22:40.11 Pinging www.google.com  
Sat 02/16/2019 20:22:41.15 Pinging www.google.com  
Sat 02/16/2019 20:22:42.20 Pinging www.google.com  
Sat 02/16/2019 20:22:43.24 Pinging www.google.com  
Sat 02/16/2019 20:22:44.28 Pinging www.google.com  
Sat 02/16/2019 20:22:45.34 Pinging www.google.com  
Sat 02/16/2019 20:22:46.38 Pinging www.google.com  
Sat 02/16/2019 20:22:47.42 Pinging www.google.com  
Sat 02/16/2019 20:22:48.46 Pinging www.google.com  
Sat 02/16/2019 20:22:49.50 Pinging www.google.com  
Sat 02/16/2019 20:22:50.54 Pinging www.google.com  
Sat 02/16/2019 20:22:51.58 Pinging www.google.com  
Sat 02/16/2019 20:22:52.62 Pinging www.google.com  
Sat 02/16/2019 20:22:53.66 Pinging www.google.com  
Sat 02/16/2019 20:22:54.71 Pinging www.google.com  
Sat 02/16/2019 20:22:55.76 Pinging www.google.com  
Sat 02/16/2019 20:22:56.80 Pinging www.google.com  
Sat 02/16/2019 20:22:57.85 Pinging www.google.com  
Sat 02/16/2019 20:22:58.89 Pinging www.google.com  
Sat 02/16/2019 20:22:59.93 Pinging www.google.com  
Sat 02/16/2019 20:23:00.97 Pinging www.google.com  
Sat 02/16/2019 20:23:02.02 Pinging www.google.com  
Sat 02/16/2019 20:23:03.07 Pinging www.google.com  
Sat 02/16/2019 20:23:04.11 Pinging www.google.com  
Sat 02/16/2019 20:23:05.15 Pinging www.google.com  
Sat 02/16/2019 20:23:06.19 Pinging www.google.com  
Sat 02/16/2019 20:23:07.24 Pinging www.google.com  
Sat 02/16/2019 20:23:08.29 Pinging www.google.com  
Sat 02/16/2019 20:23:09.33 Pinging www.google.com  
Sat 02/16/2019 20:23:10.37 Pinging www.google.com  
Sat 02/16/2019 20:23:11.41 Pinging www.google.com  
Sat 02/16/2019 20:23:12.45 Pinging www.google.com  
Sat 02/16/2019 20:23:13.49 Pinging www.google.com  
Sat 02/16/2019 20:23:14.54 Pinging www.google.com  
Sat 02/16/2019 20:23:15.57 Pinging www.google.com  
Sat 02/16/2019 20:23:16.62 Pinging www.google.com  
Sat 02/16/2019 20:23:17.66 Pinging www.google.com  
Sat 02/16/2019 20:23:18.70 Pinging www.google.com  
Sat 02/16/2019 20:23:19.75 Pinging www.google.com  
Sat 02/16/2019 20:23:20.78 Pinging www.google.com  
Sat 02/16/2019 20:23:21.83 Pinging www.google.com  
Sat 02/16/2019 20:23:22.87 Pinging www.google.com  
Sat 02/16/2019 20:23:23.92 Pinging www.google.com  
Sat 02/16/2019 20:23:24.96 Pinging www.google.com  
Sat 02/16/2019 20:23:26.00 Pinging www.google.com  
Sat 02/16/2019 20:23:27.04 Pinging www.google.com  
Sat 02/16/2019 20:23:28.09 Pinging www.google.com  
Sat 02/16/2019 20:23:29.13 Pinging www.google.com  
Sat 02/16/2019 20:23:30.17 Pinging www.google.com  
Sat 02/16/2019 20:23:31.21 Pinging www.google.com  
Sat 02/16/2019 20:23:32.25 Pinging www.google.com  
Sat 02/16/2019 20:23:33.29 Pinging www.google.com  
Sat 02/16/2019 20:23:34.33 Pinging www.google.com  
Sat 02/16/2019 20:23:35.38 Pinging www.google.com  
Sat 02/16/2019 20:23:36.42 Pinging www.google.com  
Sat 02/16/2019 20:23:37.46 Pinging www.google.com  
Sat 02/16/2019 20:23:38.50 Pinging www.google.com  
Sat 02/16/2019 20:23:39.54 Pinging www.google.com  
Sat 02/16/2019 20:23:40.59 Pinging www.google.com  
Sat 02/16/2019 20:23:41.63 Pinging www.google.com  
Sat 02/16/2019 20:23:42.67 Pinging www.google.com  
Sat 02/16/2019 20:23:43.72 Pinging www.google.com  
Sat 02/16/2019 20:23:44.76 Pinging www.google.com  
Sat 02/16/2019 20:23:45.80 Pinging www.google.com  
Sat 02/16/2019 20:23:46.84 Pinging www.google.com  
Sat 02/16/2019 20:23:47.88 Pinging www.google.com  
Sat 02/16/2019 20:23:48.93 Pinging www.google.com  
Sat 02/16/2019 20:23:49.97 Pinging www.google.com  
Sat 02/16/2019 20:23:51.01 Pinging www.google.com  
Sat 02/16/2019 20:23:52.07 Pinging www.google.com  
Sat 02/16/2019 20:23:53.11 Pinging www.google.com  
Sat 02/16/2019 20:23:54.15 Pinging www.google.com  
Sat 02/16/2019 20:23:55.19 Pinging www.google.com  
Sat 02/16/2019 20:23:56.23 Pinging www.google.com  
Sat 02/16/2019 20:23:57.27 Pinging www.google.com  
Sat 02/16/2019 20:23:58.32 Pinging www.google.com  
Sat 02/16/2019 20:23:59.36 Pinging www.google.com  
Sat 02/16/2019 20:24:00.40 Pinging www.google.com  
Sat 02/16/2019 20:24:01.44 Pinging www.google.com  
Sat 02/16/2019 20:24:02.48 Pinging www.google.com  
Sat 02/16/2019 20:24:03.52 Pinging www.google.com  
Sat 02/16/2019 20:24:04.57 Pinging www.google.com  
Sat 02/16/2019 20:24:05.61 Pinging www.google.com  
Sat 02/16/2019 20:24:06.65 Pinging www.google.com  
Sat 02/16/2019 20:24:07.69 Pinging www.google.com  
Sat 02/16/2019 20:24:08.74 Pinging www.google.com  
Sat 02/16/2019 20:24:09.78 Pinging www.google.com  
Sat 02/16/2019 20:24:10.82 Pinging www.google.com  
Sat 02/16/2019 20:24:11.86 Pinging www.google.com  
Sat 02/16/2019 20:24:12.90 Pinging www.google.com  
Sat 02/16/2019 20:24:13.95 Pinging www.google.com  
Sat 02/16/2019 20:24:15.00 Pinging www.google.com  
Sat 02/16/2019 20:24:16.07 Pinging www.google.com  
Sat 02/16/2019 20:24:17.11 Pinging www.google.com  
Sat 02/16/2019 20:24:18.15 Pinging www.google.com  
Sat 02/16/2019 20:24:19.20 Pinging www.google.com  
Sat 02/16/2019 20:24:20.24 Pinging www.google.com  
Sat 02/16/2019 20:24:21.28 Pinging www.google.com  
Sat 02/16/2019 20:24:22.32 Pinging www.google.com  
Sat 02/16/2019 20:24:23.37 Pinging www.google.com  
Sat 02/16/2019 20:24:24.41 Pinging www.google.com  
Sat 02/16/2019 20:24:25.45 Pinging www.google.com  
Sat 02/16/2019 20:24:26.49 Pinging www.google.com  
Sat 02/16/2019 20:24:27.53 Pinging www.google.com  
Sat 02/16/2019 20:24:28.58 Pinging www.google.com  
Sat 02/16/2019 20:24:29.62 Pinging www.google.com  
Sat 02/16/2019 20:24:30.66 Pinging www.google.com  
Sat 02/16/2019 20:24:31.71 Pinging www.google.com  
Sat 02/16/2019 20:24:32.76 Pinging www.google.com  
Sat 02/16/2019 20:24:33.80 Pinging www.google.com  
Sat 02/16/2019 20:24:34.84 Pinging www.google.com  
Sat 02/16/2019 20:24:35.88 Pinging www.google.com  
Sat 02/16/2019 20:24:36.92 Pinging www.google.com  
Sat 02/16/2019 20:24:37.96 Pinging www.google.com  
Sat 02/16/2019 20:24:39.00 Pinging www.google.com  
Sat 02/16/2019 20:24:40.04 Pinging www.google.com  
Sat 02/16/2019 20:24:41.09 Pinging www.google.com  
Sat 02/16/2019 20:24:42.14 Pinging www.google.com  
Sat 02/16/2019 20:24:43.18 Pinging www.google.com  
Sat 02/16/2019 20:24:44.22 Pinging www.google.com  
Sat 02/16/2019 20:24:45.26 Pinging www.google.com  
Sat 02/16/2019 20:24:46.30 Pinging www.google.com  
Sat 02/16/2019 20:24:47.34 Pinging www.google.com  
Sat 02/16/2019 20:24:48.38 Pinging www.google.com  
Sat 02/16/2019 20:24:49.43 Pinging www.google.com  
Sat 02/16/2019 20:24:50.47 Pinging www.google.com  
Sat 02/16/2019 20:24:51.51 Pinging www.google.com  
Sat 02/16/2019 20:24:52.55 Pinging www.google.com  
Sat 02/16/2019 20:24:53.60 Pinging www.google.com  
Sat 02/16/2019 20:24:54.64 Pinging www.google.com  
Sat 02/16/2019 20:24:55.68 Pinging www.google.com  
Sat 02/16/2019 20:24:56.72 Pinging www.google.com  
Sat 02/16/2019 20:24:57.76 Pinging www.google.com  
Sat 02/16/2019 20:24:58.81 Pinging www.google.com  
Sat 02/16/2019 20:24:59.85 Pinging www.google.com  
Sat 02/16/2019 20:25:00.89 Pinging www.google.com  
Sat 02/16/2019 20:25:01.93 Pinging www.google.com  
Sat 02/16/2019 20:25:02.97 Pinging www.google.com  
Sat 02/16/2019 20:25:04.01 Pinging www.google.com  
Sat 02/16/2019 20:25:05.06 Pinging www.google.com  
Sat 02/16/2019 20:25:06.09 Pinging www.google.com  
Sat 02/16/2019 20:25:07.14 Pinging www.google.com  
Sat 02/16/2019 20:25:08.18 Pinging www.google.com  
Sat 02/16/2019 20:25:09.22 Pinging www.google.com  
Sat 02/16/2019 20:25:10.26 Pinging www.google.com  
Sat 02/16/2019 20:25:11.30 Pinging www.google.com  
Sat 02/16/2019 20:25:12.35 Pinging www.google.com  
Sat 02/16/2019 20:25:13.40 Pinging www.google.com  
Sat 02/16/2019 20:25:14.44 Pinging www.google.com  
Sat 02/16/2019 20:25:15.48 Pinging www.google.com  
Sat 02/16/2019 20:25:16.52 Pinging www.google.com  
Sat 02/16/2019 20:25:17.57 Pinging www.google.com  
Sat 02/16/2019 20:25:18.61 Pinging www.google.com  
Sat 02/16/2019 20:25:19.65 Pinging www.google.com  
Sat 02/16/2019 20:25:20.69 Pinging www.google.com  
Sat 02/16/2019 20:25:21.73 Pinging www.google.com  
Sat 02/16/2019 20:25:22.78 Pinging www.google.com  
Sat 02/16/2019 20:25:23.82 Pinging www.google.com  
Sat 02/16/2019 20:25:24.87 Pinging www.google.com  
Sat 02/16/2019 20:25:25.91 Pinging www.google.com  
Sat 02/16/2019 20:25:26.97 Pinging www.google.com  
Sat 02/16/2019 20:25:28.01 Pinging www.google.com  
Sat 02/16/2019 20:25:29.05 Pinging www.google.com  
Sat 02/16/2019 20:25:30.09 Pinging www.google.com  
Sat 02/16/2019 20:25:31.13 Pinging www.google.com  
Sat 02/16/2019 20:25:32.17 Pinging www.google.com  
Sat 02/16/2019 20:25:33.22 Pinging www.google.com  
Sat 02/16/2019 20:25:34.26 Pinging www.google.com  
Sat 02/16/2019 20:25:35.30 Pinging www.google.com  
Sat 02/16/2019 20:25:36.34 Pinging www.google.com  
Sat 02/16/2019 20:25:37.38 Pinging www.google.com  
Sat 02/16/2019 20:25:38.42 Pinging www.google.com  
Sat 02/16/2019 20:25:39.46 Pinging www.google.com  
Sat 02/16/2019 20:25:40.52 Pinging www.google.com  
Sat 02/16/2019 20:25:41.56 Pinging www.google.com  
Sat 02/16/2019 20:25:42.60 Pinging www.google.com  
Sat 02/16/2019 20:25:43.64 Pinging www.google.com  
Sat 02/16/2019 20:25:44.68 Pinging www.google.com  
Sat 02/16/2019 20:25:45.73 Pinging www.google.com  
Sat 02/16/2019 20:25:46.77 Pinging www.google.com  
Sat 02/16/2019 20:25:47.82 Pinging www.google.com  
Sat 02/16/2019 20:25:48.86 Pinging www.google.com  
Sat 02/16/2019 20:25:49.90 Pinging www.google.com  
Sat 02/16/2019 20:25:50.95 Pinging www.google.com  
Sat 02/16/2019 20:25:51.99 Pinging www.google.com  
Sat 02/16/2019 20:25:53.03 Pinging www.google.com  
Sat 02/16/2019 20:25:54.07 Pinging www.google.com  
Sat 02/16/2019 20:25:55.12 Pinging www.google.com  
Sat 02/16/2019 20:25:56.16 Pinging www.google.com  
Sat 02/16/2019 20:25:57.20 Pinging www.google.com  
Sat 02/16/2019 20:25:58.24 Pinging www.google.com  
Sat 02/16/2019 20:25:59.28 Pinging www.google.com  
Sat 02/16/2019 20:26:00.32 Pinging www.google.com  
Sat 02/16/2019 20:26:01.37 Pinging www.google.com  
Sat 02/16/2019 20:26:02.41 Pinging www.google.com  
Sat 02/16/2019 20:26:03.45 Pinging www.google.com  
Sat 02/16/2019 20:26:04.50 Pinging www.google.com  
Sat 02/16/2019 20:26:05.54 Pinging www.google.com  
Sat 02/16/2019 20:26:06.58 Pinging www.google.com  
Sat 02/16/2019 20:26:07.62 Pinging www.google.com  
Sat 02/16/2019 20:26:08.67 Pinging www.google.com  
Sat 02/16/2019 20:26:09.71 Pinging www.google.com  
Sat 02/16/2019 20:26:10.76 Pinging www.google.com  
Sat 02/16/2019 20:26:11.80 Pinging www.google.com  
Sat 02/16/2019 20:26:12.85 Pinging www.google.com  
Sat 02/16/2019 20:26:13.89 Pinging www.google.com  
Sat 02/16/2019 20:26:14.93 Pinging www.google.com  
Sat 02/16/2019 20:26:15.97 Pinging www.google.com  
Sat 02/16/2019 20:26:17.01 Pinging www.google.com  
Sat 02/16/2019 20:26:18.05 Pinging www.google.com  
Sat 02/16/2019 20:26:19.09 Pinging www.google.com  
Sat 02/16/2019 20:26:20.13 Pinging www.google.com  
Sat 02/16/2019 20:26:21.17 Pinging www.google.com  
Sat 02/16/2019 20:26:22.22 Pinging www.google.com  
Sat 02/16/2019 20:26:23.26 Pinging www.google.com  
Sat 02/16/2019 20:26:24.30 Pinging www.google.com  
Sat 02/16/2019 20:26:25.34 Pinging www.google.com  
Sat 02/16/2019 20:26:26.39 Pinging www.google.com  
Sat 02/16/2019 20:26:27.43 Pinging www.google.com  
Sat 02/16/2019 20:26:28.47 Pinging www.google.com  
Sat 02/16/2019 20:26:29.51 Pinging www.google.com  
Sat 02/16/2019 20:26:30.55 Pinging www.google.com  
Sat 02/16/2019 20:26:31.59 Pinging www.google.com  
Sat 02/16/2019 20:26:32.63 Pinging www.google.com  
